month,onset,offset,onset_500,offset_500,object,FemaleAdult,MaleAdult,Child,Electronic,Overlap,FirstPass,subj
7,22871440,22872470,22870940,22872970,monkey,NA,NA,NA,NA,NA,NA,151
7,22891650,22896520,22891150,22897020,doorstop,NA,NA,NA,NA,NA,NA,151
7,22891650,22896520,22891150,22897020,door+snake,NA,NA,NA,NA,NA,NA,151
7,22891650,22896520,22891150,22897020,sand,NA,NA,NA,NA,NA,NA,151
7,23278680,23279720,23278180,23280220,cart,NA,NA,NA,NA,NA,NA,151
7,23331420,23332680,23330920,23333180,Anna,NA,NA,NA,NA,NA,NA,151
7,23592350,23593350,23591850,23593850,diamond,NA,NA,NA,NA,NA,NA,151
7,23966540,23969740,23966040,23970240,princess+castle,NA,NA,NA,NA,NA,NA,151
7,23966540,23969740,23966040,23970240,toothbrush,NA,NA,NA,NA,NA,NA,151
7,24089940,24090760,24089440,24091260,tail,NA,NA,NA,NA,NA,NA,151
7,24105610,24107120,24105110,24107620,flags,NA,NA,NA,NA,NA,NA,151
7,24463010,24464180,24462510,24464680,place+mats,NA,NA,NA,NA,NA,NA,151
7,25303240,25303840,25302740,25304340,burlap,NA,NA,NA,NA,NA,NA,151
7,29795710,29796830,29795210,29797330,table,NA,NA,NA,NA,NA,NA,151
7,29866590,29867500,29866090,29868000,van,NA,NA,NA,NA,NA,NA,151
7,30850480,30852230,30849980,30852730,fence,NA,NA,NA,NA,NA,NA,151
7,30877220,30880660,30876720,30881160,swing,NA,NA,NA,NA,NA,NA,151
7,30994950,30995770,30994450,30996270,arm,NA,NA,NA,NA,NA,NA,151
7,31027240,31029830,31026740,31030330,sink,NA,NA,NA,NA,NA,NA,151
7,31027240,31029830,31026740,31030330,cup,NA,NA,NA,NA,NA,NA,151
7,31027240,31029830,31026740,31030330,bowl,NA,NA,NA,NA,NA,NA,151
7,31178700,31179700,31178200,31180200,taggy,NA,NA,NA,NA,NA,NA,151
7,31576610,31577610,31576110,31578110,Barbie,NA,NA,NA,NA,NA,NA,151
7,32834949,32835750,32834449,32836250,makeup,NA,NA,NA,NA,NA,NA,151
7,32834949,32835750,32834449,32836250,hair,NA,NA,NA,NA,NA,NA,151
7,33095989,33097160,33095489,33097660,diaper,NA,NA,NA,NA,NA,NA,151
7,34025850,34027450,34025350,34027950,water,NA,NA,NA,NA,NA,NA,151
6,18172240,18175140,18171740,18175640,toes,NA,NA,NA,NA,NA,NA,893
6,18172240,18175140,18171740,18175640,toesies,NA,NA,NA,NA,NA,NA,893
6,21738620,21739620,21738120,21740120,applesauce,NA,NA,NA,NA,NA,NA,893
6,23119200,23120780,23118700,23121280,flowers,NA,NA,NA,NA,NA,NA,893
6,25242080,25243470,25241580,25243970,stairs,NA,NA,NA,NA,NA,NA,893
6,32367720,32382960,32367220,32383460,jingle+bells,NA,NA,NA,NA,NA,NA,893
6,36651240,36660660,36650740,36661160,horsey,NA,NA,NA,NA,NA,NA,893
6,39410040,39411070,39409540,39411570,diaper,NA,NA,NA,NA,NA,NA,893
6,39768800,39770270,39768300,39770770,paci,NA,NA,NA,NA,NA,NA,893
6,40792750,40794050,40792250,40794550,stroller,NA,NA,NA,NA,NA,NA,893
6,40847670,40849000,40847170,40849500,nails,NA,NA,NA,NA,NA,NA,893
6,41706330,41708090,41705830,41708590,eyes,NA,NA,NA,NA,NA,NA,893
6,43865700,43868440,43865200,43868940,plate,NA,NA,NA,NA,NA,NA,893
7,2158420,2159560,2157920,2160060,dogs,NA,NA,NA,NA,NA,NA,893
7,2901180,2902400,2900680,2902900,bed,NA,NA,NA,NA,NA,NA,893
7,3550150,3552660,3549650,3553160,leg,NA,NA,NA,NA,NA,NA,893
7,3745270,3746270,3744770,3746770,apple,NA,NA,NA,NA,NA,NA,893
7,10978100,10981510,10977600,10982010,water,NA,NA,NA,NA,NA,NA,893
7,12590680,12591570,12590180,12592070,knee,NA,NA,NA,NA,NA,NA,893
7,14401580,14402380,14401080,14402880,cones,NA,NA,NA,NA,NA,NA,893
7,15443160,15443770,15442660,15444270,raspberries,NA,NA,NA,NA,NA,NA,893
7,15524070,15531190,15523570,15531690,gift+cards,NA,NA,NA,NA,NA,NA,893
7,15965350,15966830,15964850,15967330,shoes,NA,NA,NA,NA,NA,NA,893
7,16049330,16050510,16048830,16051010,head,NA,NA,NA,NA,NA,NA,893
7,16568419,16569779,16567919,16570279,basket,NA,NA,NA,NA,NA,NA,893
7,16814070,16815650,16813570,16816150,berries,NA,NA,NA,NA,NA,NA,893
7,16950520,16953370,16950020,16953870,berries,NA,NA,NA,NA,NA,NA,893
7,16950520,16953370,16950020,16953870,bikes,NA,NA,NA,NA,NA,NA,893
7,17056080,17056180,17055580,17056680,apple,NA,NA,NA,NA,NA,NA,893
7,17305110,17308710,17304610,17309210,pool,NA,NA,NA,NA,NA,NA,893
7,17305110,17308710,17304610,17309210,kiddy+pool,NA,NA,NA,NA,NA,NA,893
7,17467200,17469090,17466700,17469590,raspberries,NA,NA,NA,NA,NA,NA,893
7,17470940,17472080,17470440,17472580,blueberries,NA,NA,NA,NA,NA,NA,893
7,17476590,17477950,17476090,17478450,basket,NA,NA,NA,NA,NA,NA,893
7,17516170,17519580,17515670,17520080,house,NA,NA,NA,NA,NA,NA,893
7,17516170,17519580,17515670,17520080,dog,NA,NA,NA,NA,NA,NA,893
7,17734230,17736380,17733730,17736880,stroller,NA,NA,NA,NA,NA,NA,893
7,18013660,18016210,18013160,18016710,paci,NA,NA,NA,NA,NA,NA,893
7,22496000,22497000,22495500,22497500,potty,NA,NA,NA,NA,NA,NA,893
7,22726860,22729960,22726360,22730460,blanky,NA,NA,NA,NA,NA,NA,893
7,25408890,25410320,25408390,25410820,marble,NA,NA,NA,NA,NA,NA,893
7,25467460,25468460,25466960,25468960,marbles,NA,NA,NA,NA,NA,NA,893
7,30098070,30098870,30097570,30099370,car+seat,NA,NA,NA,NA,NA,NA,893
7,30695830,30699210,30695330,30699710,diaper,NA,NA,NA,NA,NA,NA,893
7,30826260,30828240,30825760,30828740,shoes,NA,NA,NA,NA,NA,NA,893
7,30826260,30828240,30825760,30828740,undies,NA,NA,NA,NA,NA,NA,893
7,30903120,30904670,30902620,30905170,cart,NA,NA,NA,NA,NA,NA,893
7,30926000,30930880,30925500,30931380,balls,NA,NA,NA,NA,NA,NA,893
7,30930880,30932500,30930380,30933000,floaties,NA,NA,NA,NA,NA,NA,893
7,34708130,34728250,34707630,34728750,feet,NA,NA,NA,NA,NA,NA,893
7,36209390,36210390,36208890,36210890,towel,NA,NA,NA,NA,NA,NA,893
7,36211730,36213240,36211230,36213740,water,NA,NA,NA,NA,NA,NA,893
7,37141980,37143640,37141480,37144140,life+jackets,NA,NA,NA,NA,NA,NA,893
7,43832590,43833910,43832090,43834410,swim+suit,NA,NA,NA,NA,NA,NA,893
7,43923560,43924780,43923060,43925280,boat,NA,NA,NA,NA,NA,NA,893
7,44230960,44231960,44230460,44232460,sticks,NA,NA,NA,NA,NA,NA,893
7,44303560,44304160,44303060,44304660,wolf,NA,NA,NA,NA,NA,NA,893
6,435850,437230,435350,437730,hair,NA,NA,NA,NA,NA,NA,424
6,557370,559380,556870,559880,crib,NA,NA,NA,NA,NA,NA,424
6,799700,800870,799200,801370,hand,NA,NA,NA,NA,NA,NA,424
6,1217850,1219110,1217350,1219610,eye,NA,NA,NA,NA,NA,NA,424
6,2778320,2779070,2777820,2779570,mirror,NA,NA,NA,NA,NA,NA,424
6,4417390,4419060,4416890,4419560,book,NA,NA,NA,NA,NA,NA,424
6,4448920,4451080,4448420,4451580,wagon,NA,NA,NA,NA,NA,NA,424
6,4519680,4520810,4519180,4521310,Mommy,NA,NA,NA,NA,NA,NA,424
6,4519680,4520810,4519180,4521310,blanket,NA,NA,NA,NA,NA,NA,424
6,4532720,4533520,4532220,4534020,book,NA,NA,NA,NA,NA,NA,424
6,4537230,4539730,4536730,4540230,book,NA,NA,NA,NA,NA,NA,424
6,4549240,4550320,4548740,4550820,Llama+llama,NA,NA,NA,NA,NA,NA,424
6,4586730,4589850,4586230,4590350,pajama,NA,NA,NA,NA,NA,NA,424
6,4586730,4589850,4586230,4590350,Llama+llama,NA,NA,NA,NA,NA,NA,424
6,4642340,4647480,4641840,4647980,nose,NA,NA,NA,NA,NA,NA,424
6,4642340,4647480,4641840,4647980,legs,NA,NA,NA,NA,NA,NA,424
6,4642340,4647480,4641840,4647980,belly,NA,NA,NA,NA,NA,NA,424
6,4642340,4647480,4641840,4647980,toes,NA,NA,NA,NA,NA,NA,424
6,4642340,4647480,4641840,4647980,arm,NA,NA,NA,NA,NA,NA,424
6,4642340,4647480,4641840,4647980,ears,NA,NA,NA,NA,NA,NA,424
6,4659380,4665130,4658880,4665630,ears,NA,NA,NA,NA,NA,NA,424
6,4659380,4665130,4658880,4665630,nose,NA,NA,NA,NA,NA,NA,424
6,4659380,4665130,4658880,4665630,mouth,NA,NA,NA,NA,NA,NA,424
6,4659380,4665130,4658880,4665630,arms,NA,NA,NA,NA,NA,NA,424
6,4659380,4665130,4658880,4665630,eyes,NA,NA,NA,NA,NA,NA,424
6,4659380,4665130,4658880,4665630,belly,NA,NA,NA,NA,NA,NA,424
6,5051880,5059240,5051380,5059740,turtle,NA,NA,NA,NA,NA,NA,424
6,5051880,5059240,5051380,5059740,mouth,NA,NA,NA,NA,NA,NA,424
6,5134740,5136910,5134240,5137410,mouth,x,NA,NA,NA,NA,NA,424
6,7097000,7098000,7096500,7098500,potatoes,NA,NA,NA,NA,NA,NA,424
6,7104290,7107970,7103790,7108470,potatoes,NA,NA,NA,NA,NA,NA,424
6,7104290,7107970,7103790,7108470,potatoes,NA,NA,NA,NA,NA,NA,424
6,7104290,7107970,7103790,7108470,potato,NA,NA,NA,NA,NA,NA,424
6,7134790,7135960,7134290,7136460,potatoes,NA,NA,NA,NA,NA,NA,424
6,7243920,7244810,7243420,7245310,hair,NA,NA,NA,NA,NA,NA,424
6,7244810,7245910,7244310,7246410,bottles,NA,NA,NA,NA,NA,NA,424
6,7371420,7373080,7370920,7373580,bananas,NA,NA,NA,NA,NA,NA,424
6,7375180,7376320,7374680,7376820,bananas,NA,NA,NA,NA,NA,NA,424
6,7640650,7642150,7640150,7642650,bottle,NA,NA,NA,NA,NA,NA,424
6,7988770,7991680,7988270,7992180,diaper,NA,NA,NA,NA,NA,NA,424
6,8263280,8264370,8262780,8264870,bottle,NA,NA,NA,NA,NA,NA,424
6,8628300,8629390,8627800,8629890,diaper,NA,NA,NA,NA,NA,NA,424
6,8706320,8708230,8705820,8708730,hands,NA,NA,NA,NA,NA,NA,424
6,16769850,16770850,16769350,16771350,belly,NA,NA,NA,NA,NA,NA,424
6,17046640,17048110,17046140,17048610,face,NA,NA,NA,NA,NA,NA,424
6,18586780,18587800,18586280,18588300,kitty,NA,NA,NA,NA,NA,NA,424
6,19943860,19947480,19943360,19947980,belly,NA,NA,NA,NA,NA,NA,424
6,19943860,19947480,19943360,19947980,belly,NA,NA,NA,NA,NA,NA,424
6,19943860,19947480,19943360,19947980,shirt,NA,NA,NA,NA,NA,NA,424
6,19991210,19992250,19990710,19992750,coffee,NA,NA,NA,NA,NA,NA,424
6,20153290,20154430,20152790,20154930,cake,NA,NA,NA,NA,NA,NA,424
6,20587230,20588500,20586730,20589000,table,NA,NA,NA,NA,NA,NA,424
6,20587230,20588500,20586730,20589000,Mommy,NA,NA,NA,NA,NA,NA,424
6,20730540,20731840,20730040,20732340,bib,NA,NA,NA,NA,NA,NA,424
6,21358510,21359510,21358010,21360010,stroller,NA,NA,NA,NA,NA,NA,424
6,21905360,21907960,21904860,21908460,lotion,NA,NA,NA,NA,NA,NA,424
6,22167190,22169170,22166690,22169670,owls,NA,NA,NA,NA,NA,NA,424
6,24879280,24880630,24878780,24881130,stroller,NA,NA,NA,NA,NA,NA,424
6,26194540,26196450,26194040,26196950,sippy+cup,NA,NA,NA,NA,NA,NA,424
6,26375960,26377190,26375460,26377690,bottles,NA,NA,NA,NA,NA,NA,424
6,27441540,27442930,27441040,27443430,bottle,NA,NA,NA,NA,NA,NA,424
6,28347810,28348710,28347310,28349210,tree,NA,NA,NA,NA,NA,NA,424
6,29868090,29869090,29867590,29869590,dogs,NA,NA,NA,NA,NA,NA,424
6,32011870,32013250,32011370,32013750,chips,NA,NA,NA,NA,NA,NA,424
6,32036270,32048480,32035770,32048980,chips,NA,NA,NA,NA,NA,NA,424
6,35651720,35652530,35651220,35653030,fish,NA,NA,NA,NA,NA,NA,424
6,36918570,36920070,36918070,36920570,apricots,NA,NA,NA,NA,NA,NA,424
6,37153730,37156210,37153230,37156710,mouth,NA,NA,NA,NA,NA,NA,424
6,37182750,37184300,37182250,37184800,nose,NA,NA,NA,NA,NA,NA,424
6,37226660,37227800,37226160,37228300,bowl,NA,NA,NA,NA,NA,NA,424
6,37805550,37809030,37805050,37809530,head,NA,NA,NA,NA,NA,NA,424
6,37805550,37809030,37805050,37809530,knees,NA,NA,NA,NA,NA,NA,424
6,37805550,37809030,37805050,37809530,shoulders,NA,NA,NA,NA,NA,NA,424
6,37805550,37809030,37805050,37809530,toes,NA,NA,NA,NA,NA,NA,424
6,37805550,37809030,37805050,37809530,knees,NA,NA,NA,NA,NA,NA,424
6,37805550,37809030,37805050,37809530,toes,NA,NA,NA,NA,NA,NA,424
6,37833410,37834030,37832910,37834530,knees,NA,NA,NA,NA,NA,NA,424
6,37833410,37834030,37832910,37834530,toes,NA,NA,NA,NA,NA,NA,424
6,37837950,37838990,37837450,37839490,knees,NA,NA,NA,NA,NA,NA,424
6,37837950,37838990,37837450,37839490,shoulders,NA,NA,NA,NA,NA,NA,424
6,37844710,37846300,37844210,37846800,eyes,NA,NA,NA,NA,NA,NA,424
6,37846300,37847990,37845800,37848490,ears,NA,NA,NA,NA,NA,NA,424
6,38312520,38314020,38312020,38314520,bath,NA,NA,NA,NA,NA,NA,424
6,38866310,38868510,38865810,38869010,hots,NA,NA,NA,NA,NA,NA,424
6,38866310,38868510,38865810,38869010,hamburgers,NA,NA,NA,NA,NA,NA,424
6,38909970,38913450,38909470,38913950,coffee+mug,NA,NA,NA,NA,NA,NA,424
6,39139760,39142520,39139260,39143020,vanilla+pudding,NA,NA,NA,NA,NA,NA,424
6,39143470,39146350,39142970,39146850,blue+sugar,NA,NA,NA,NA,NA,NA,424
6,39460200,39461010,39459700,39461510,phone,NA,NA,NA,NA,NA,NA,424
6,41375780,41376780,41375280,41377280,bath,NA,NA,NA,NA,NA,NA,424
6,41501600,41502850,41501100,41503350,hands,NA,NA,NA,NA,NA,NA,424
6,41560220,41562310,41559720,41562810,paper,NA,NA,NA,NA,NA,NA,424
6,41560220,41562310,41559720,41562810,hand,NA,NA,NA,NA,NA,NA,424
6,41571540,41572550,41571040,41573050,rock,NA,NA,NA,NA,NA,NA,424
6,41571540,41572550,41571040,41573050,scissors,NA,NA,NA,NA,NA,NA,424
6,41673870,41675130,41673370,41675630,circle,NA,NA,NA,NA,NA,NA,424
6,41686400,41687400,41685900,41687900,circle,NA,NA,NA,NA,NA,NA,424
6,41779640,41781290,41779140,41781790,square,NA,NA,NA,NA,NA,NA,424
6,41999550,42000720,41999050,42001220,zoo,NA,NA,NA,NA,NA,NA,424
6,42091550,42092350,42091050,42092850,snakes,NA,NA,NA,NA,NA,NA,424
6,42414490,42417360,42413990,42417860,potatoes,NA,NA,NA,NA,NA,NA,424
6,42414490,42417360,42413990,42417860,potato,NA,NA,NA,NA,NA,NA,424
6,42420520,42421600,42420020,42422100,potatoes,NA,NA,NA,NA,NA,NA,424
6,42426510,42429380,42426010,42429880,potato,NA,NA,NA,NA,NA,NA,424
6,42854070,42857230,42853570,42857730,road,NA,NA,NA,NA,NA,NA,424
6,42854070,42857230,42853570,42857730,Blue,NA,NA,NA,NA,NA,NA,424
6,42872700,42874020,42872200,42874520,chicken,NA,NA,NA,NA,NA,NA,424
6,42914130,42915130,42913630,42915630,hair,NA,NA,NA,NA,NA,NA,424
6,42923870,42927590,42923370,42928090,hair,NA,NA,NA,NA,NA,NA,424
6,42923870,42927590,42923370,42928090,book,NA,NA,NA,NA,NA,NA,424
6,42951260,42953490,42950760,42953990,mud,NA,NA,NA,NA,NA,NA,424
6,42977270,42978300,42976770,42978800,sheep,NA,NA,NA,NA,NA,NA,424
6,43025980,43031340,43025480,43031840,pages,NA,NA,NA,NA,NA,NA,424
6,43181040,43182350,43180540,43182850,spider,NA,NA,NA,NA,NA,NA,424
6,44324620,44325640,44324120,44326140,belly,NA,NA,NA,NA,NA,NA,424
6,44353690,44355380,44353190,44355880,bath,NA,NA,NA,NA,NA,NA,424
6,44451770,44453270,44451270,44453770,hair,NA,NA,NA,NA,NA,NA,424
6,44477410,44478210,44476910,44478710,hair,NA,NA,NA,NA,NA,NA,424
6,44477410,44478210,44476910,44478710,soap,NA,NA,NA,NA,NA,NA,424
6,45073130,45075620,45072630,45076120,face,NA,NA,NA,NA,NA,NA,424
6,45248490,45249470,45247990,45249970,arm,NA,NA,NA,NA,NA,NA,424
6,45311560,45313030,45311060,45313530,mirror,NA,NA,NA,NA,NA,NA,424
6,45330650,45331850,45330150,45332350,bottle,NA,NA,NA,NA,NA,NA,424
6,45600330,45601340,45599830,45601840,hand,NA,NA,NA,NA,NA,NA,424
7,2630590,2632970,2630090,2633470,sheep,NA,NA,NA,NA,NA,NA,424
7,4080600,4081610,4080100,4082110,fingers,NA,NA,NA,NA,NA,NA,424
7,4528630,4529630,4528130,4530130,teeth,NA,NA,NA,NA,NA,NA,424
7,4997870,5001940,4997370,5002440,diamond,NA,NA,NA,NA,NA,NA,424
7,5662430,5663580,5661930,5664080,lamb,NA,NA,NA,NA,NA,NA,424
7,6022980,6023990,6022480,6024490,birdies,NA,NA,NA,NA,NA,NA,424
7,7991410,7992500,7990910,7993000,square,NA,NA,NA,NA,NA,NA,424
7,8145220,8146220,8144720,8146720,go+pros,NA,NA,NA,NA,NA,NA,424
7,8191110,8191950,8190610,8192450,nest,NA,NA,NA,NA,NA,NA,424
7,8454850,8462960,8454350,8463460,bathing+suits,NA,NA,NA,NA,NA,NA,424
7,8454850,8462960,8454350,8463460,deck,NA,NA,NA,NA,NA,NA,424
7,8986620,8988020,8986120,8988520,cart,NA,NA,NA,NA,NA,NA,424
7,10492210,10493430,10491710,10493930,water,NA,NA,NA,NA,NA,NA,424
7,10639980,10641200,10639480,10641700,bottle,NA,NA,NA,NA,NA,NA,424
7,11337930,11340040,11337430,11340540,salt,NA,NA,NA,NA,NA,NA,424
7,11337930,11340040,11337430,11340540,butter,NA,NA,NA,NA,NA,NA,424
7,11799870,11803730,11799370,11804230,bed,NA,NA,NA,NA,NA,NA,424
7,13455660,13457200,13455160,13457700,sheep,NA,NA,NA,NA,NA,NA,424
7,13586320,13587870,13585820,13588370,Little+blue+truck,NA,NA,NA,NA,NA,NA,424
7,13799010,13801440,13798510,13801940,Llama+llama,NA,NA,NA,NA,NA,NA,424
7,13819910,13821330,13819410,13821830,red+pajama,NA,NA,NA,NA,NA,NA,424
7,13819910,13821330,13819410,13821830,Llama+llama,NA,NA,NA,NA,NA,NA,424
7,13846740,13850450,13846240,13850950,sea,NA,NA,NA,NA,NA,NA,424
7,13846740,13850450,13846240,13850950,fish,NA,NA,NA,NA,NA,NA,424
7,13887460,13887920,13886960,13888420,Llama+llama+hippity+hop,NA,NA,NA,NA,NA,NA,424
7,13894520,13895120,13894020,13895620,Llama+llama,NA,NA,NA,NA,NA,NA,424
7,13959770,13962580,13959270,13963080,doggy,NA,NA,NA,NA,NA,NA,424
7,13959770,13962580,13959270,13963080,car,NA,NA,NA,NA,NA,NA,424
7,14100640,14102910,14100140,14103410,duck,NA,NA,NA,NA,NA,NA,424
7,14100640,14102910,14100140,14103410,chick,NA,NA,NA,NA,NA,NA,424
7,14100640,14102910,14100140,14103410,hen,NA,NA,NA,NA,NA,NA,424
7,14110260,14111570,14109760,14112070,Dump,NA,NA,NA,NA,NA,NA,424
7,14127440,14128490,14126940,14128990,Blue,NA,NA,NA,NA,NA,NA,424
7,14127440,14128490,14126940,14128990,Dump,NA,NA,NA,NA,NA,NA,424
7,14152060,14153320,14151560,14153820,book,NA,NA,NA,NA,NA,NA,424
7,14166400,14167960,14165900,14168460,bally,NA,NA,NA,NA,NA,NA,424
7,14310130,14312810,14309630,14313310,kitty,NA,NA,NA,NA,NA,NA,424
7,14310130,14312810,14309630,14313310,doggy,NA,NA,NA,NA,NA,NA,424
7,14322670,14323660,14322170,14324160,butterfly,NA,NA,NA,NA,NA,NA,424
7,14407310,14408110,14406810,14408610,dog,NA,NA,NA,NA,NA,NA,424
7,14555760,14557190,14555260,14557690,oven,NA,NA,NA,NA,NA,NA,424
7,14670380,14672320,14669880,14672820,Llama+llama,NA,NA,NA,NA,NA,NA,424
7,14829980,14831740,14829480,14832240,bowl,NA,NA,NA,NA,NA,NA,424
7,14829980,14831740,14829480,14832240,spoon,NA,NA,NA,NA,NA,NA,424
7,16826990,16827630,16826490,16828130,stroller,NA,NA,NA,NA,NA,NA,424
7,17020740,17021740,17020240,17022240,water,NA,NA,NA,NA,NA,NA,424
7,17239020,17240320,17238520,17240820,pool,NA,NA,NA,NA,NA,NA,424
7,18190120,18191480,18189620,18191980,vacuum,NA,NA,NA,NA,NA,NA,424
7,18916100,18917100,18915600,18917600,birdie,NA,NA,NA,NA,NA,NA,424
7,22562220,22562820,22561720,22563320,bottle,NA,NA,NA,NA,NA,NA,424
7,22563650,22565790,22563150,22566290,oatmeal,NA,NA,NA,NA,NA,NA,424
7,22570270,22571470,22569770,22571970,milk,NA,NA,NA,NA,NA,NA,424
7,22575780,22577770,22575280,22578270,oatmeal,NA,NA,NA,NA,NA,NA,424
7,22620540,22623330,22620040,22623830,oatmeal,NA,NA,NA,NA,NA,NA,424
7,22620540,22623330,22620040,22623830,bananas,NA,NA,NA,NA,NA,NA,424
7,22833390,22836020,22832890,22836520,oatmeal,NA,NA,NA,NA,NA,NA,424
7,23063890,23067070,23063390,23067570,tummy,NA,NA,NA,NA,NA,NA,424
7,23121110,23123270,23120610,23123770,oatmeal,NA,NA,NA,NA,NA,NA,424
7,23614360,23616630,23613860,23617130,dog,NA,NA,NA,NA,NA,NA,424
7,23667270,23668080,23666770,23668580,clothes,NA,NA,NA,NA,NA,NA,424
7,24069860,24070860,24069360,24071360,bottle,NA,NA,NA,NA,NA,NA,424
7,24237520,24240040,24237020,24240540,car,NA,NA,NA,NA,NA,NA,424
7,24506570,24507570,24506070,24508070,hands,NA,NA,NA,NA,NA,NA,424
7,24600510,24602610,24600010,24603110,cake,NA,NA,NA,NA,NA,NA,424
7,24612250,24618120,24611750,24618620,oven,NA,NA,NA,NA,NA,NA,424
7,24646330,24647280,24645830,24647780,hands,NA,NA,NA,NA,NA,NA,424
7,26009820,26011860,26009320,26012360,pail,NA,NA,NA,NA,NA,NA,424
7,26009820,26011860,26009320,26012360,water,NA,NA,NA,NA,NA,NA,424
7,26009820,26011860,26009320,26012360,hill,NA,NA,NA,NA,NA,NA,424
7,27949880,27954560,27949380,27955060,fish,NA,NA,NA,NA,NA,NA,424
7,27949880,27954560,27949380,27955060,sea,NA,NA,NA,NA,NA,NA,424
7,27949880,27954560,27949380,27955060,fish,NA,NA,NA,NA,NA,NA,424
7,27996560,27997160,27996060,27997660,sea,NA,NA,NA,NA,NA,NA,424
7,28007580,28008180,28007080,28008680,page,NA,NA,NA,NA,NA,NA,424
7,28042340,28043340,28041840,28043840,car,NA,NA,NA,NA,NA,NA,424
7,28094300,28096030,28093800,28096530,Llama,NA,NA,NA,NA,NA,NA,424
7,28203420,28204770,28202920,28205270,horse,NA,NA,NA,NA,NA,NA,424
7,28205370,28206740,28204870,28207240,duck,NA,NA,NA,NA,NA,NA,424
7,28252120,28254940,28251620,28255440,mud,NA,NA,NA,NA,NA,NA,424
7,28260190,28261140,28259690,28261640,Little+blue,NA,NA,NA,NA,NA,NA,424
7,28262980,28264230,28262480,28264730,Dump,NA,NA,NA,NA,NA,NA,424
7,28991060,28992060,28990560,28992560,nose,NA,NA,NA,NA,NA,NA,424
7,29408150,29409100,29407650,29409600,hair,NA,NA,NA,NA,NA,NA,424
7,29410130,29412290,29409630,29412790,hair,NA,NA,NA,NA,NA,NA,424
7,29423990,29425110,29423490,29425610,oatmeal,NA,NA,NA,NA,NA,NA,424
7,29560180,29562170,29559680,29562670,conditioner,NA,NA,NA,NA,NA,NA,424
7,29560180,29562170,29559680,29562670,knots,NA,NA,NA,NA,NA,NA,424
7,29992920,29993920,29992420,29994420,hair,NA,NA,NA,NA,NA,NA,424
7,30718110,30720350,30717610,30720850,lotion,NA,NA,NA,NA,NA,NA,424
7,30718110,30720350,30717610,30720850,face,NA,NA,NA,NA,NA,NA,424
7,30728140,30729300,30727640,30729800,moisturizer,NA,NA,NA,NA,NA,NA,424
7,30751500,30754040,30751000,30754540,pajamas,NA,NA,NA,NA,NA,NA,424
7,30984880,30987100,30984380,30987600,ear,NA,NA,NA,NA,NA,NA,424
7,31403990,31406190,31403490,31406690,sheep,NA,NA,NA,NA,NA,NA,424
7,31490550,31491390,31490050,31491890,London+bridge,NA,NA,NA,NA,NA,NA,424
7,37846990,37849980,37846490,37850480,car,NA,NA,NA,NA,NA,NA,424
7,37846990,37849980,37846490,37850480,cookies,NA,NA,NA,NA,NA,NA,424
7,37846990,37849980,37846490,37850480,purse,NA,NA,NA,NA,NA,NA,424
7,40886520,40887520,40886020,40888020,doggies,NA,NA,NA,NA,NA,NA,424
7,41231480,41232480,41230980,41232980,shirt,NA,NA,NA,NA,NA,NA,424
7,41457860,41460960,41457360,41461460,water,NA,NA,NA,NA,NA,NA,424
7,41457860,41460960,41457360,41461460,leash,NA,NA,NA,NA,NA,NA,424
7,41814010,41918260,41813510,41918760,pizza,NA,NA,NA,NA,NA,NA,424
7,41814010,41918260,41813510,41918760,bottle,NA,NA,NA,NA,NA,NA,424
7,41814010,41918260,41813510,41918760,bottle,NA,NA,NA,NA,NA,NA,424
7,42356870,42359150,42356370,42359650,trees,NA,NA,NA,NA,NA,NA,424
7,43360530,43377230,43360030,43377730,beach,NA,NA,NA,NA,NA,NA,424
7,43360530,43377230,43360030,43377730,tent,NA,NA,NA,NA,NA,NA,424
7,43906250,43920000,43905750,43920500,sun,NA,NA,NA,NA,NA,NA,424
7,44684320,44685330,44683820,44685830,face,NA,NA,NA,NA,NA,NA,424
7,44742920,44748200,44742420,44748700,hands,NA,NA,NA,NA,NA,NA,424
7,45083350,45084630,45082850,45085130,bird,NA,NA,NA,NA,NA,NA,424
7,45282390,45283260,45281890,45283760,sheep,NA,NA,NA,NA,NA,NA,424
7,45320790,45322260,45320290,45322760,doggy,NA,NA,NA,NA,NA,NA,424
7,45343200,45354490,45342700,45354990,dog,NA,NA,NA,NA,NA,NA,424
7,46239330,46240460,46238830,46240960,bed,NA,NA,NA,NA,NA,NA,424
7,46999040,47007130,46998540,47007630,arms,NA,NA,NA,NA,NA,NA,424
7,46999040,47007130,46998540,47007630,legs,NA,NA,NA,NA,NA,NA,424
7,46999040,47007130,46998540,47007630,belly,NA,NA,NA,NA,NA,NA,424
7,46999040,47007130,46998540,47007630,eyes,NA,NA,NA,NA,NA,NA,424
7,46999040,47007130,46998540,47007630,nose,NA,NA,NA,NA,NA,NA,424
7,46999040,47007130,46998540,47007630,ears,NA,NA,NA,NA,NA,NA,424
7,46999040,47007130,46998540,47007630,mouth,NA,NA,NA,NA,NA,NA,424
7,47125270,47126070,47124770,47126570,toes,NA,NA,NA,NA,NA,NA,424
7,47164640,47179910,47164140,47180410,toes,NA,NA,NA,NA,NA,NA,424
7,47164640,47179910,47164140,47180410,book,NA,NA,NA,NA,NA,NA,424
